time,entropy,precession,phase_diff
3.86,4.658062836927687,120.45539942528013,0.7108923931369957
3.87,4.634886361810288,120.53400885838721,0.7109711211711294
3.88,4.611882576365946,120.61242077332199,0.7110494512561862
3.89,4.589049768139227,120.69063616117037,0.7111273864024822
3.9,4.566386245863253,120.76865600557244,0.711204929587539
3.91,4.543890339125677,120.84648128279673,0.7112820837622144
3.92,4.5215603980856205,120.92411296181383,0.7113588518454043
3.93,4.49939479316017,121.00155200436896,0.7114352367268645
3.94,4.4773919147363115,121.07879936505371,0.7115112412688659
3.95,4.455550172861401,121.15585599137681,0.7115868683054394
3.96,4.433867996964928,121.2327228238341,0.711662120641077
3.97,4.41234383557321,121.30940079597751,0.7117370010530284
3.98,4.39097615603215,121.38589083448339,0.7118115122903205
3.99,4.369763444246421,121.46219385921991,0.7118856570779927
4.0,4.3487042043840844,121.53831078331353,0.7119594381104051
4.01,4.327796958622851,121.61424251321478,0.712032858057874
4.0200000000000005,4.3070402469049816,121.6899899487632,0.7121059195644904
4.03,4.28643262667025,121.76555398325159,0.7121786252497034
4.04,4.265972672606595,121.84093550348935,0.7122509777048792
4.05,4.245658976397215,121.91613538986506,0.7123229795004973
4.0600000000000005,4.225490146480896,121.99115451640839,0.7123946331764417
4.07,4.205464807813003,122.06599375085113,0.7124659412525862
4.08,4.185581601650373,122.1406539546878,0.7125369062206657
4.09,4.165839185280011,122.21513598323509,0.7126075305534156
4.1,4.146236231824788,122.28944068569088,0.7126778166953328
4.11,4.1267714300157445,122.3635689051926,0.7127477670704969
4.12,4.107443483962444,122.43752147887471,0.7128173840806029
4.13,4.088251112938957,122.51129923792561,0.7128866701032202
4.14,4.069193051162617,122.58490300764373,0.7129556274921458
4.15,4.050268047614037,122.6583336074932,0.7130242585800154
4.16,4.031474865802884,122.73159185115874,0.7130925656754558
4.17,4.012812283571445,122.8046785465998,0.7131605510689366
4.18,3.9942790929087137,122.87759449610432,0.7132282170253597
4.19,3.9758740997375486,122.95034049634157,0.713295565791285
4.2,3.957596123731563,123.0229173384146,0.7133625995910875
4.21,3.9394439981330294,123.09532580791202,0.7134293206294815
4.22,3.921416569546579,123.16756668495911,0.7134957310876032
4.23,3.903512697774262,123.23964074426847,0.7135618331316427
4.24,3.8857312556177015,123.31154875518986,0.7136276289029245
4.25,3.8680711287040963,123.38329148175964,0.7136931205250021
4.26,3.850531215330637,123.45486968274969,0.7137583101038458
4.2700000000000005,3.8331104262791142,123.5262841117157,0.7138231997232547
4.28,3.815807684631968,123.59753551704476,0.7138877914484411
4.29,3.7986219256335514,123.66862464200273,0.7139520873278793
4.3,3.781552096498159,123.73955222478068,0.7140160893882375
4.3100000000000005,3.7645971562768175,123.8103189985412,0.714079799640454
4.32,3.747756075664429,123.88092569146382,0.7141432200725724
4.33,3.7310278368795604,123.95137302679016,0.714206352658319
4.34,3.714411433483317,124.02166172286854,0.7142691993537006
4.3500000000000005,3.6979058702361365,124.09179249319794,0.714331762095717
4.36,3.6815101629637623,124.16176604647171,0.7143940428044541
4.37,3.6652233383820643,124.23158308662056,0.7144560433803696
4.38,3.649044433972134,124.30124431285516,0.7145177657112686
4.39,3.6329724978295688,124.37075041970829,0.7145792116666605
4.4,3.617006588524698,124.44010209707645,0.7146403831007863
4.41,3.6011457749742117,124.5093000302611,0.7147012818475094
4.42,3.5853891362876276,124.57834490000937,0.7147619097241945
4.43,3.5697357616521486,124.64723738255435,0.7148222685357456
4.44,3.5541847501937363,124.715978149655,0.7148823600695606
4.45,3.538735210836217,124.78456786863543,0.7149421860945915
4.46,3.523386262191804,124.853007202424,0.7150017483674103
4.47,3.5081370324202523,124.92129680959172,0.7150610486272156
4.48,3.4929866591066996,124.98943734439048,0.7151200886018823
4.49,3.4779342891472127,125.05742945679064,0.7151788700002293
4.5,3.462979078627788,125.12527379251846,0.7152373945172531
4.51,3.4481201926981826,125.19297099309289,0.7152956638318646
4.5200000000000005,3.4333568054648715,125.2605216958621,0.7153536796104359
4.53,3.4186880998671563,125.32792653403958,0.7154114435044737
4.54,3.4041132675637296,125.3951861367398,0.7154689571478341
4.55,3.389631508836066,125.46230112901358,0.7155262221662664
4.5600000000000005,3.3752420324577983,125.52927213188303,0.7155832401674673
4.57,3.3609440555989867,125.59609976237606,0.7156400127459507
4.58,3.3467368037139402,125.66278463356055,0.7156965414834139
4.59,3.3326195104390592,125.72932735457826,0.7157528279483174
4.6000000000000005,3.3185914174982742,125.79572853067828,0.7158088736952588
4.61,3.3046517745853454,125.86198876325015,0.7158646802626174
4.62,3.290799839269013,125.9281086498566,0.7159202491798565
4.63,3.2770348769009328,125.99408878426598,0.715975581960304
4.64,3.263356160500166,126.05992975648431,0.7160306801061803
4.65,3.2497629706734714,126.12563215278695,0.7160855451047135
