t_s,t_days,phi_L_rad,phi_L_deg,varpi_io_rad,varpi_eu_rad,varpi_ga_rad,kappa_io,kappa_eu,kappa_ga,x_io,y_io,x_eu,y_eu,x_ga,y_ga
2433900.0,28.17013888888889,3.1150407814711247,178.4786897894292,6.685422518095946e-07,2.093884693722749e-07,6.514724022217806e-08,6.688011567934733e-09,4.205250560214725e-09,2.6338547229370544e-09,-367098409.4867208,207203607.22082284,610500897.1985173,-277230210.97218406,987731481.9124244,-412652133.4469058
2434200.0,28.17361111111111,3.115020533511901,178.47752966682194,6.686247613815642e-07,2.094143311187399e-07,6.515527032567468e-08,6.687862822777127e-09,4.2051553305251535e-09,2.633857005027072e-09,-369635740.80780566,202662030.36042508,612209031.8313609,-273474770.4498093,988984160.2815843,-409638450.14172935
2434500.0,28.177083333333332,3.115000583767138,178.47638663064467,6.687072663495994e-07,2.0944019139586533e-07,6.51633004462827e-08,6.6877135299834325e-09,4.20505989305951e-09,2.6338592817543537e-09,-372116809.14107144,198089605.8049728,613894017.2691276,-269708988.97609544,990227645.2974478,-406620959.3554675
2434800.0,28.180555555555557,3.114980932016488,178.47526066827237,6.687897666976082e-07,2.0946605020076645e-07,6.517133058398845e-08,6.68756371232776e-09,4.2049642513204495e-09,2.633861553073246e-09,-374541240.6264811,193487031.55812755,615555791.3794211,-265933009.66800776,991461925.3928833,-403599689.0968353
2435100.0,28.18402777777778,3.1149615780929123,178.47415177013445,6.688722624102046e-07,2.0949190753061367e-07,6.517936073877811e-08,6.687413392663434e-09,4.204868408833748e-09,2.633863818940781e-09,-376908670.0876452,188855010.1258222,617194292.9184492,-262146976.00968358,992686989.0860325,-400574667.409659
2435400.0,28.1875,3.114942521882755,178.47305992971894,6.689547534727117e-07,2.0951776338263284e-07,6.518739091063759e-08,6.687262593919431e-09,4.204772369148265e-09,2.6338660793167025e-09,-379218741.08532643,184194248.40763947,618809461.533119,-258351031.84684566,993902824.9804149,-397545922.372623
2435700.0,28.19097222222222,3.1149237633257965,178.47198514357547,6.690372398711631e-07,2.0954361775410557e-07,6.519542109955262e-08,6.687111339096821e-09,4.204676135835903e-09,2.6338683341634795e-09,-381471105.9695723,179505457.58757254,620401237.7631001,-254545321.38120466,995109421.7650326,-394513482.0990163
2436000.0,28.194444444444443,3.114905302415302,178.47092741131814,6.691197215923055e-07,2.0956947064236943e-07,6.520345130550874e-08,6.686959651265192e-09,4.204579712491555e-09,2.6338705834463304e-09,-383665425.9304668,174789353.02418575,621969563.0428498,-250729989.16485056,996306768.2144735,-391477374.7364788
2436300.0,28.197916666666668,3.114887139198057,178.46988673562765,6.692021986236005e-07,2.0959532204481818e-07,6.521148152849132e-08,6.686807553559086e-09,4.204483102733018e-09,2.6338728271332308e-09,-385801371.0474967,170046654.14019263,623514379.7036037,-246905180.0946341,997494853.1890138,-388437628.4667473
2436600.0,28.20138888888889,3.114869273774386,178.4688631222521,6.69284670953226e-07,2.096211719589021e-07,6.52195117684855e-08,6.686655069174389e-09,4.204386310200914e-09,2.6338750651949274e-09,-387878620.33752567,165278084.31146967,625035630.9753306,-243071039.4065374,998673665.63472,-385394271.5054009
2436900.0,28.20486111111111,3.1148517062981567,178.46785658000744,6.693671385700783e-07,2.096470203821282e-07,6.52275420254763e-08,6.686502221364769e-09,4.2042893385585755e-09,2.6338772976049465e-09,-389896861.80136955,160484370.75552326,626533260.988651,-239227712.6700351,999843194.5835493,-382347332.1016067
2437200.0,28.208333333333332,3.114834436976782,178.4668671207776,6.694496014637734e-07,2.0967286731206054e-07,6.523557229944855e-08,6.686349033438063e-09,4.204192191491933e-09,2.633879524339598e-09,-391855792.46896815,155666244.4194279,628007214.7767218,-235375345.78244513,1001003429.1534505,-379296838.53786457
2437500.0,28.211805555555557,3.114817466071199,178.4658947595132,6.695320596246488e-07,2.0969871274632032e-07,6.524360259038692e-08,6.6861955287526795e-09,4.2040948727093764e-09,2.6338817453779746e-09,-393755118.4431471,150824439.86725357,629457438.2770827,-231514084.96327057,1002154358.548463,-376242819.12975144
2437800.0,28.21527777777778,3.114800793895844,178.46493951423005,6.696145130437645e-07,2.097245566825863e-07,6.525163289827594e-08,6.686041730713991e-09,4.203997385941593e-09,2.633883960701957e-09,-395594554.94196564,145959695.1670003,630883878.3334688,-227644076.74853188,1003295972.0588151,-373185302.2256665
2438100.0,28.21875,3.1147844208186086,178.46400140600682,6.696969617129045e-07,2.0975039911859496e-07,6.525966322309997e-08,6.685887662770732e-09,4.203899734941413e-09,2.633886170296206e-09,-397373826.33964366,141072751.77705798,632286482.6975862,-223765467.98509008,1004428259.0610217,-370124316.20657444
2438400.0,28.22222222222222,3.1147683472607897,178.46308045898203,6.697794056245776e-07,2.0977624005214076e-07,6.526769356484324e-08,6.685733348411379e-09,4.203801923483612e-09,2.633888374148155e-09,-399092666.2060654,136164354.4322097,633665200.0308528,-219878405.82496136,1005551209.0179813,-367059889.4857494
2438700.0,28.225694444444443,3.114752573697027,178.46217670035057,6.698618447720187e-07,2.098020794810764e-07,6.527572392348986e-08,6.685578811160536e-09,4.2037039553647195e-09,2.633890572248003e-09,-400750817.3448533,131235251.02919607,635019979.9061024,-215983037.71962306,1006664811.4790723,-363992050.5085186
2439000.0,28.229166666666668,3.114737100655221,178.46129016035883,6.699442791491895e-07,2.09827917403313e-07,6.528375429902379e-08,6.6854240745753204e-09,4.203605834402803e-09,2.6338927645886978e-09,-402348031.83000827,126286192.51185949,636350772.8092525,-212079511.41431126,1007769056.0802478,-360920827.7520049
2439300.0,28.23263888888889,3.114721928716458,178.4604208723007,6.700267087507798e-07,2.098537538168204e-07,6.529178469142889e-08,6.685269162241743e-09,4.203507564437229e-09,2.6338949511659245e-09,-403884071.0411137,121317932.75588611,637657530.1409376,-208167974.94231048,1008863932.54413,-357846249.7248701
2439600.0,28.23611111111111,3.114707058514898,178.4595688725108,6.701091335722071e-07,2.0987958871962732e-07,6.52998151006889e-08,6.685114097771093e-09,4.203409149328426e-09,2.6338971319780837e-09,-405358705.6970965,116331228.45316364,638940204.2181051,-204248576.61923555,1009949430.6801044,-354768344.96705663
2439900.0,28.239583333333332,3.1146924907376796,178.4587342003593,6.701915536096184e-07,2.0990542210982165e-07,6.530784552678744e-08,6.684958904796306e-09,4.203310592957622e-09,2.633899307026272e-09,-406771715.88854504,111326838.99577338,640198748.2755758,-200321465.03730577,1011025540.3844118,-351687142.0495303
2440200.0,28.243055555555557,3.114678226124788,178.4579168982442,6.702739688598898e-07,2.0993125398555067e-07,6.531587596970806e-08,6.684803606968353e-09,4.20321189922656e-09,2.6339014763142566e-09,-408122891.10857725,106305526.35963461,641433116.4675684,-196386789.05961207,1012092251.6402409,-348602669.5740218
2440500.0,28.24652777777778,3.1146642654689334,178.4571170115845,6.703563793206272e-07,2.0995708434502123e-07,6.532390642943419e-08,6.684648227952631e-09,4.20311307205722e-09,2.6339036398484484e-09,-409412030.28225845,101268054.98781967,642643263.8691877,-192444697.81437674,1013149554.5178189,-345514956.1727678
2440800.0,28.25,3.1146506096154045,178.45633458881167,6.704387849901664e-07,2.099829131865e-07,6.533193690594917e-08,6.684492791425313e-09,4.2030141153915e-09,2.6339057976378736e-09,-410638941.7945646,96215191.67355788,643829146.4778769,-188495340.68920672,1014197439.1745025,-342424030.50825256
2441100.0,28.25347222222222,3.1146372594619187,178.45556968136108,6.705211858675733e-07,2.1000874050831362e-07,6.533996739923628e-08,6.684337321069773e-09,4.202915033190912e-09,2.6339079496941386e-09,-411803443.51688826,91147705.44294669,644990721.2148336,-184538867.3253399,1015235895.854867,-339329921.2729484
2441400.0,28.256944444444443,3.114624215958459,178.45482234366278,6.70603581952644e-07,2.1003456630884902e-07,6.53479979092787e-08,6.684181840572945e-09,4.202815829436237e-09,2.6339100960314e-09,-412905362.83208543,86066367.4373882,646127945.9263897,-180575427.61188555,1016264914.890795,-336232657.18905616
2441700.0,28.260416666666668,3.1146114801071043,178.45409263313164,6.706859732459043e-07,2.100603905865535e-07,6.535602843605955e-08,6.684026373621723e-09,4.202716508127183e-09,2.6339122366663204e-09,-413944536.6580613,80971950.79576941,647240779.3853551,-176605171.6800582,1017284486.7015644,-333132267.0082453
2442000.0,28.26388888888889,3.1145990529618395,178.45338061015656,6.707683597486097e-07,2.1008621333993505e-07,6.536405897956191e-08,6.6838709438993485e-09,4.202617073282031e-09,2.6339143716180367e-09,-414920811.46989155,75865230.53640449,648329181.2923257,-172628249.89740595,1018294601.793936,-330028779.5113938
2442300.0,28.26736111111111,3.114586935628375,178.4526863380901,6.708507414627455e-07,2.101120345675624e-07,6.537208953976876e-08,6.683715575081818e-09,4.202517528937252e-09,2.6339165009081116e-09,-415834043.32047886,70746983.43875727,649393112.2769545,-168644812.86203322,1019295250.762239,-326922223.5083276
2442600.0,28.270833333333332,3.1145751292639314,178.4520098832361,6.709331183910256e-07,2.1013785426806539e-07,6.538012011666306e-08,6.683560290834273e-09,4.202417879147138e-09,2.6339186245604936e-09,-416684097.8597427,65617987.92496223,650432533.8991866,-164655011.3968178,1020286424.2884569,-323812627.83755964
2442900.0,28.274305555555557,3.1145636350770394,178.45135131483823,6.710154905368926e-07,2.1016367244013497e-07,6.538815071022771e-08,6.683405114807417e-09,4.202318127983397e-09,2.633920742601466e-09,-417470850.35234106,60479023.94116227,651447408.6504587,-160658996.54362318,1021268113.1423126,-320700021.3660286
2443200.0,28.27777777777778,3.114552454327308,178.45071070506685,6.710978579045165e-07,2.1018948908252354e-07,6.539618132044557e-08,6.6832500706339224e-09,4.202218279534742e-09,2.6339228550596074e-09,-418194185.6939227,55330872.838681534,652437699.9548613,-156656919.55750567,1022240308.1813517,-317584432.9888378
2443500.0,28.28125,3.114541588325203,178.45008812900602,6.711802204987947e-07,2.10215304194045e-07,6.540421194729946e-08,6.6830951819248495e-09,4.202118337906487e-09,2.6339249619657303e-09,-418853998.4259099,50174317.25505134,653403372.1702653,-152648931.90091696,1023203000.3510257,-314465891.6289927
2443800.0,28.28472222222222,3.1145310384317977,178.44948366463962,6.712625783253505e-07,2.1024111777357503e-07,6.541224259077219e-08,6.682940472266081e-09,4.2020183072201066e-09,2.6339270633528364e-09,-419450192.74881023,45010140.994907685,654344390.5894128,-148635185.23790252,1024156180.6847751,-311344426.2371394
2444100.0,28.288194444444443,3.1145208060585343,178.4488973928372,6.713449313905321e-07,2.1026692982005118e-07,6.542027325084651e-08,6.682785965214742e-09,4.2019181916128085e-09,2.633929159256063e-09,-419982682.53405786,39839128.910778284,655260721.4409698,-144615831.4282953,1025099840.3041097,-308220065.7913017
2444400.0,28.291666666666668,3.114510892666953,178.44832939733894,6.714272797014123e-07,2.1029274033247306e-07,6.54283039275052e-08,6.682631684295656e-09,4.201817995237076e-09,2.6339312497126228e-09,-420451391.33438337,34662066.78377742,656152331.890545,-140591022.521906,1026033970.4186902,-305092839.29661876
2444700.0,28.29513888888889,3.1145012997684383,178.44777976474074,6.715096232657861e-07,2.1031854930990249e-07,6.543633462073098e-08,6.682477652997779e-09,4.201717722260219e-09,2.633933334761752e-09,-420856252.39271307,29479741.204226714,657019190.0416708,-136560910.75270933,1026958562.3264081,-301962775.78508115
2445000.0,28.29861111111111,3.11449202892393,178.4472485844779,6.715919620921704e-07,2.1034435675146364e-07,6.544436533050657e-08,6.682323894770672e-09,4.201617376863908e-09,2.6339354144446488e-09,-421197208.64959705,24292939.452219874,657861264.9367483,-132525648.5330269,1027873607.4134647,-298829904.31526846
2445300.0,28.302083333333332,3.11448308174365,178.4467359488093,6.716742961898021e-07,2.103701626563432e-07,6.545239605681469e-08,6.682170433020958e-09,4.201516963243702e-09,2.6339374888044158e-09,-421474212.7491676,19102449.378149595,658678526.5579559,-128485388.4477069,1028779097.154449,-295694253.9720848
2445600.0,28.305555555555557,3.1144744598867984,178.44624195280016,6.717566255686364e-07,2.103959670237905e-07,6.546042679963805e-08,6.682017291108812e-09,4.201416485608567e-09,2.633939557885999e-09,-421687227.0436278,13909059.283214554,659470945.8281224,-124440283.2483007,1029675023.1124163,-292555853.86649495
2445900.0,28.30902777777778,3.11446616506126,178.445766694305,6.718389502393456e-07,2.1042176985311765e-07,6.546845755895939e-08,6.681864492344432e-09,4.2013159481803975e-09,2.6339416217361263e-09,-421836223.59627193,8713557.799924536,660238494.6115627,-120390485.84723678,1030561376.9389644,-289414733.13526016
2446200.0,28.3125,3.114458199023291,178.44531027394996,6.719212702133171e-07,2.104475711436997e-07,6.547648833476142e-08,6.681712059984559e-09,4.201215355193512e-09,2.6339436804032422e-09,-421921184.1830384,3516733.7726216605,660981145.7148782,-116336149.311992,1031438150.3743094,-286270920.9406731
2446500.0,28.31597222222222,3.1144505635771997,178.4448727951142,6.720035855026518e-07,2.104733708949747e-07,6.548451912702688e-08,6.6815600172289655e-09,4.2011147108941656e-09,2.6339457339374502e-09,-421942100.29259694,-1680623.8619643855,661698872.88772,-112277426.85926072,1032305335.2473617,-283124446.4702933
2446800.0,28.319444444444443,3.1144432605750216,178.44445436391163,6.720858961201614e-07,2.1049916910644384e-07,6.549254993573852e-08,6.681408387217e-09,4.20101401954004e-09,2.6339477823904424e-09,-421898973.1249714,-6877726.194109242,662391650.8235167,-108214471.84912165,1033162923.4757998,-279975338.9366812
2447100.0,28.322916666666668,3.114436291916184,178.44405508917137,6.721682020793675e-07,2.105249657776716e-07,6.550058076087912e-08,6.681257193024103e-09,4.200913285399744e-09,2.633949825815439e-09,-421791813.58870006,-12073784.460417058,663059455.1601652,-104147437.779203,1034010907.0661443,-276823627.5771334
2447400.0,28.32638888888889,3.114429659547163,178.4436750824183,6.722505033944984e-07,2.1055076090828586e-07,6.550861160243146e-08,6.681106457658369e-09,4.2008125127522966e-09,2.6339518642671216e-09,-421620642.2965358,-17268010.163056195,663702262.4806856,-100076478.27884603,1034849278.113831,-273669341.6534159
2447700.0,28.32986111111111,3.1144233654611337,178.44331445785292,6.723328000804874e-07,2.1057655449797789e-07,6.551664246037834e-08,6.680956204057097e-09,4.200711705886605e-09,2.633953897801568e-09,-421385489.5596877,-22459615.188889727,664320050.3138404,-96001747.10326701,1035678028.8032827,-270512510.45149845
2448000.0,28.333333333333332,3.1144174116976098,178.44297333233078,6.724150921529701e-07,2.1060234654650254e-07,6.552467333470263e-08,6.680806455083378e-09,4.200610869100963e-09,2.633955926476187e-09,-421086395.38060737,-27647811.928483076,664912797.1347163,-91923398.12771837,1036497151.4079809,-267353163.2812877
2448300.0,28.336805555555557,3.114411800342082,178.4426518253417,6.724973796282823e-07,2.1062813705367838e-07,6.553270422538718e-08,6.680657233522668e-09,4.200510006702519e-09,2.63395795034965e-09,-420723409.44432193,-32831813.39497117,665480482.3652701,-87841585.34164844,1037306638.290536,-264191329.47636062
2448600.0,28.34027777777778,3.1144065335256403,178.44235005898813,6.725796625234569e-07,2.1065392601938763e-07,6.554073513241491e-08,6.680508562079406e-09,4.200409123006757e-09,2.63395996948183e-09,-420296591.1083171,-38010833.34276757,666023086.3748398,-83756462.84286097,1038106481.9027579,-261027038.39369717
2448900.0,28.34375,3.114401613424591,178.4420681579632,6.726619408562216e-07,2.1067971344357635e-07,6.554876605576877e-08,6.680360463373629e-09,4.200308222336969e-09,2.6339619839337306e-09,-419806009.3909727,-43184086.38609809,666540590.4806173,-79668184.8316738,1038896674.7857244,-257860319.41341317
2449200.0,28.34722222222222,3.114397042260075,178.44180624952898,6.727442146449961e-07,2.1070549932625453e-07,6.555679699543173e-08,6.680212959937607e-09,4.2002073090237425e-09,2.633963993767423e-09,-419251742.9585555,-48350788.11734145,667032976.9480864,-75576905.60507746,1039677209.5698498,-254691201.9384923
2449500.0,28.350694444444443,3.1143928222976625,178.44156446349305,6.728264839088889e-07,2.10731283667496e-07,6.556482795138681e-08,6.680066074212493e-09,4.200106387404423e-09,2.633965999045983e-09,-418633880.1107706,-53510155.22515972,667500228.9914244,-71482779.55089366,1040448078.9749527,-251519715.39451838
2449800.0,28.354166666666668,3.114388955846957,178.44134293218593,6.729087486676946e-07,2.1075706646743872e-07,6.557285892361709e-08,6.679919828544993e-09,4.200005461822591e-09,2.6339679998334186e-09,-417952518.76487666,-58661405.61240102,667942330.7738675,-67385961.14193398,1041209275.8103223,-248345889.22940698
2450100.0,28.35763888888889,3.1143854452611794,178.44114179043726,6.729910089418907e-07,2.107828477262846e-07,6.558088991210569e-08,6.67977424518405e-09,4.199904536627546e-09,2.6339699961946132e-09,-417207766.4383691,-63803758.513757646,668359267.4080398,-63286604.93015894,1041960792.9747852,-245169752.91313693
2450400.0,28.36111111111111,3.1143822929367513,178.44096117555188,6.730732647526344e-07,2.108086274442997e-07,6.558892091683575e-08,6.67962934627755e-09,4.199803616173775e-09,2.6339719881952587e-09,-416399740.2302337,-68936434.61316201,668751024.9562465,-59184865.540837795,1042702623.45677,-241991335.9374814
2450700.0,28.364583333333332,3.11437950131287,178.44080122728548,6.731555161217593e-07,2.1083440562181425e-07,6.55969519377905e-08,6.679485153869038e-09,4.199702704820438e-09,2.6339739759017912e-09,-415528566.8007768,-74058656.16090381,669117590.4307314,-55080897.66670901,1043434760.334372,-238810667.81573907
2451000.0,28.368055555555557,3.114377072871074,178.44066208781976,6.732377630717719e-07,2.1086018225922262e-07,6.560498297495318e-08,6.679341689894461e-09,4.1996018069308405e-09,2.6339759593813308e-09,-414594382.350035,-79169647.090451,669458951.7938975,-50974856.062141955,1044157196.7754176,-235627778.0824644
2451300.0,28.37152777777778,3.1143750101348058,178.44054390173736,6.733200056258486e-07,2.1088595735698341e-07,6.561301402830713e-08,6.679198976178923e-09,4.1995009268719235e-09,2.633977938701616e-09,-413597332.5947706,-84268633.13495801,669775097.9584925,-46866895.5372998,1044869926.0375262,-232442696.29319835
2451600.0,28.375,3.1143733156689617,178.44044681599595,6.734022438078314e-07,2.1091173091561946e-07,6.56210450978357e-08,6.679057034433464e-09,4.199400069013743e-09,2.6339799139309466e-09,-412537572.7440562,-89354841.94344415,670066018.7877582,-42757170.95230393,1045572941.4681741,-229255452.0241982
2451900.0,28.37847222222222,3.114371992079443,178.44037097990272,6.734844776422245e-07,2.1093750293571783e-07,6.562907618352231e-08,6.6789158862518515e-09,4.199299237728967e-09,2.6339818851381223e-09,-411415267.4734543,-94427503.19662546,670331705.0955431,-38645837.211400084,1046266236.5047544,-226066074.87216768
2452200.0,28.381944444444443,3.114371042012687,178.44031654508734,6.735667071541908e-07,2.1096327341792986e-07,6.563710728535044e-08,6.678775553107412e-09,4.199198437392353e-09,2.6339838523923834e-09,-410230590.89779735,-99485848.72238363,670572148.6463802,-34533049.25712644,1046949804.6746387,-222874594.4539863
2452500.0,28.385416666666668,3.11437046815521,178.44028366547587,6.736489323695477e-07,2.109890423629712e-07,6.564513840330363e-08,6.678636056349847e-09,4.199097672380263e-09,2.633985815763355e-09,-408983726.54257315,-104529112.61085506,670787342.1555283,-30418962.06448383,1047623639.5952371,-219681040.40643874
2452800.0,28.38888888888889,3.1143702732331207,178.44027249726284,6.737311533147631e-07,2.110148097716217e-07,6.565316953736549e-08,6.678497417202115e-09,4.198996947070146e-09,2.633987775320985e-09,-407674867.3139217,-109556531.32912369,670977279.2889785,-26303730.635108273,1048287734.9740576,-216485442.38594407
2453100.0,28.39236111111111,3.114370460011651,178.44028319888432,6.738133700169516e-07,2.1104057564472552e-07,6.566120068751964e-08,6.678359656757287e-09,4.198896265840057e-09,2.633989731135496e-09,-406304215.4672487,-114567343.83550137,671141954.6634226,-22187509.991446227,1048942084.6087636,-213287830.0682844
2453400.0,28.395833333333332,3.1143710312946586,178.44031593098956,6.738955825038701e-07,2.110663399831911e-07,6.566923185374981e-08,6.67822279597547e-09,4.198795633068153e-09,2.6339916832773247e-09,-404871982.5744628,-119560791.69337924,671281363.846189,-18070455.170932475,1049586682.3872335,-210088233.14833352
2453700.0,28.399305555555557,3.114371989924133,178.44037085641258,6.739777908039137e-07,2.1109210278799101e-07,6.567726303603976e-08,6.678086855680714e-09,4.198695053132222e-09,2.633993631817072e-09,-403378389.48984164,-124536119.18463413,671395503.3551403,-13952721.22017109,1050221522.2876163,-206886681.33978537
2454000.0,28.40277777777778,3.1143733387797,178.44044814014373,6.740599949461111e-07,2.1111786406016216e-07,6.568529423437333e-08,6.677951856557968e-09,4.198594530409188e-09,2.633995576825453e-09,-401823666.3145337,-129492573.42257372,671484370.6585361,-9834463.189119618,1050846598.3783883,-203683204.3748819
2454300.0,28.40625,3.114375080778104,178.4405479493002,6.741421949601205e-07,2.1114362380080558e-07,6.569332544873441e-08,6.677817819150043e-09,4.198494069274652e-09,2.6339975183732413e-09,-400208052.35970235,-134429404.4644044,671547964.174861,-5715836.125276664,1051461904.8184092,-200477832.00414112
2454600.0,28.40972222222222,3.1143772188727024,178.44067045309689,6.74224390876225e-07,2.1116938201108646e-07,6.570135667910695e-08,6.677684763854611e-09,4.198393674102411e-09,2.6339994565312275e-09,-398531796.108319,-139345865.42320633,671586283.2726154,-1596995.06787311,1052067435.8569762,-197270593.99608475
2454900.0,28.413194444444443,3.1143797560529345,178.44081582281603,6.743065827253277e-07,2.1119513869223408e-07,6.570938792547497e-08,6.677552710921212e-09,4.198293349264003e-09,2.6340013913701643e-09,-396795155.17561185,-144241212.57939917,671599328.270073,2521904.9579328015,1052663185.8338784,-194061520.13696545
2455200.0,28.416666666666668,3.114382695343801,178.44098423177746,6.743887705389471e-07,2.1122089384554184e-07,6.571741918782253e-08,6.6774216804482996e-09,4.198193099128244e-09,2.6340033229607264e-09,-394998396.26817805,-149114705.49168354,671587100.4350005,6640708.946856355,1053249149.1794504,-190850640.23049414
2455500.0,28.42013888888889,3.114386039805323,178.44117585530742,6.744709543492128e-07,2.1124664747236717e-07,6.572545046613376e-08,6.677291692380303e-09,4.198092928060793e-09,2.6340052513734637e-09,-393141795.14176524,-153965607.10744226,671549601.9843434,10759261.919282978,1053825320.4146242,-187637984.097567
2455800.0,28.42361111111111,3.1143897925320054,178.44139087070798,6.745531341888598e-07,2.1127239957413138e-07,6.573348176039287e-08,6.677162766504719e-09,4.197992840423688e-09,2.634007176678759e-09,-391225636.5577317,-158793183.87258556,671486836.0838765,14877408.927060395,1054391694.1509819,-184423581.57599202
2456100.0,28.427083333333332,3.114393956652286,178.44162945722545,6.746353100912241e-07,2.1129815015231977e-07,6.574151307058408e-08,6.677034922449218e-09,4.197892840574928e-09,2.634009098946786e-09,-389250214.2381909,-163596705.84082577,671398806.8478179,18994995.05928611,1054948265.090806,-181207462.5202158
2456400.0,28.430555555555557,3.114398535327978,178.44189179601835,6.747174820902377e-07,2.1132389920848143e-07,6.574954439669172e-08,6.676908179678796e-09,4.1977929328680365e-09,2.6340110182474703e-09,-387215830.81984955,-168375446.78236505,671285519.3384093,23111865.448089994,1055495028.0271304,-177989656.80104962
2456700.0,28.43402777777778,3.114403531753717,178.44217807012583,6.747996502204228e-07,2.1134964674422926e-07,6.575757573870017e-08,6.6767825574929256e-09,4.1976931216516415e-09,2.6340129346504517e-09,-385122797.8065463,-173128684.29198223,671146979.5654598,27227865.274411842,1056031977.8437895,-174770194.3053957
2457000.0,28.4375,3.1144089491563864,178.44248846443475,6.748818145168875e-07,2.113753927612398e-07,6.576560709659384e-08,6.676658075022758e-09,4.1975934112690546e-09,2.634014848225046e-09,-382971435.52049947,-177855699.8965026,670983194.485856,31342839.773773573,1056559109.5154675,-171549104.935973
2457300.0,28.44097222222222,3.114414790794548,178.44282316564684,6.749639750153196e-07,2.1140113726125328e-07,6.577363847035721e-08,6.676534751228333e-09,4.197493806057872e-09,2.634016759040211e-09,-380762073.05227214,-182555779.1616366,670794172.0030355,35456634.24204599,1057076418.1077465,-168326418.61104304
2457600.0,28.444444444444443,3.1144210599578592,178.44318236224564,6.750461317519818e-07,2.114268802460734e-07,6.578166985997483e-08,6.676412604895832e-09,4.197394310349575e-09,2.634018667164515e-09,-378495048.2094627,-187228211.79817176,670579920.9664261,39569094.041209824,1057583898.777153,-165102165.26413527
2457900.0,28.447916666666668,3.1144277599664854,178.44356624446263,6.751282847637061e-07,2.1145262171756728e-07,6.57897012654313e-08,6.676291654634842e-09,4.197294928469126e-09,2.6340205726661014e-09,-376170707.46412975,-191872291.7675043,670340451.1708509,43680064.60511094,1058081546.771206,-161876374.84377253
2458200.0,28.45138888888889,3.1144348941705093,178.44397500424338,6.752104340878881e-07,2.1147836167766548e-07,6.579773268671126e-08,6.676171918875656e-09,4.197195664734597e-09,2.63402247561266e-09,-373789405.89896023,-196487317.38649473,670075773.3558971,47789391.44520935,1058569357.4284618,-158649077.31319612
2458500.0,28.45486111111111,3.1144424659493364,178.44440883521358,6.752925797624815e-07,2.1150410012836173e-07,6.580576412379943e-08,6.676053415866601e-09,4.1970965234567805e-09,2.634024376071399e-09,-371351507.15218866,-201072591.4316332,669785899.205251,51896920.15632201,1059047326.1785593,-155420302.65009063
2458800.0,28.458333333333332,3.1144504787110794,178.4448679326437,6.753747218259923e-07,2.115298370717129e-07,6.581379557668056e-08,6.675936163671391e-09,4.1969975089388325e-09,2.634026274109017e-09,-368857383.36127824,-205627421.24250123,669470841.3459978,56002496.42235909,1059515448.5422648,-152190080.84630886
2459100.0,28.461805555555557,3.114458935891954,178.4453524934144,6.754568603174733e-07,2.1155557250983895e-07,6.582182704533948e-08,6.675820180166515e-09,4.196898625475896e-09,2.634028169791679e-09,-366307415.1053709,-210151118.82451406,669130613.3478869,60105966.02205359,1059973720.1315153,-148958441.90759623
2459400.0,28.46527777777778,3.11446784095566,178.44586271598104,6.755389952765175e-07,2.115813064449227e-07,6.582985852976102e-08,6.675705483038648e-09,4.196799877354758e-09,2.6340300631849883e-09,-363701991.34651774,-214643000.95093083,668765229.7225629,64207174.83468401,1060422136.6494613,-145725415.85331532
2459700.0,28.46875,3.1144771973927536,178.4463988003378,6.756211267432532e-07,2.1160703887920983e-07,6.583789002993013e-08,6.675592089782077e-09,4.196701268853493e-09,2.634031954353968e-09,-361041509.36969805,-219102389.26411805,668374705.9227613,68305968.84578994,1060860693.8905091,-142491032.71616998
2460000.0,28.47222222222222,3.114487008720025,178.44696094798186,6.757032547583372e-07,2.116327698150086e-07,6.584592154583175e-08,6.675480017696194e-09,4.196602804241129e-09,2.634033843363041e-09,-358326374.72163635,-223528610.37605232,667959058.341471,72402194.15288047,1061289387.7403626,-139255322.54192945
2460300.0,28.475694444444443,3.114497278479856,178.44754936187678,6.757853793629486e-07,2.1165849925468993e-07,6.58539530774509e-08,6.6753692838829785e-09,4.1965044877773166e-09,2.6340357302760032e-09,-355557001.1484285,-227920995.96804926,667518304.3110607,76495696.97113495,1061708214.176063,-136018315.38915223
2460600.0,28.479166666666668,3.114508010239577,178.44816424641556,6.758675005987835e-07,2.1168422720068713e-07,6.586198462477263e-08,6.675259905244539e-09,4.196406323712001e-09,2.6340376151560157e-09,-352733810.53198534,-232278882.88970426,667052462.1023728,80586323.63909616,1062117169.2660289,-132780041.32890965
2460900.0,28.48263888888889,3.1145192075908277,178.44880580738393,6.75949618508048e-07,2.1170995365549577e-07,6.587001618778205e-08,6.675151898480653e-09,4.196308316285104e-09,2.634039498065578e-09,-349857232.8253053,-236601613.25703236,666561550.9237823,84673920.62435563,1062516249.1700965,-129540530.44450973
2461200.0,28.48611111111111,3.114530874148892,178.44947425192248,6.76031733133452e-07,2.1173567862167362e-07,6.587804776646433e-08,6.6750452800863784e-09,4.196210469726216e-09,2.634041379066521e-09,-346927705.98658466,-240888534.54979342,666045590.9202211,88758334.52923097,1062905450.1395566,-126299812.83122027
