t_s,t_days,phi_L_rad,phi_L_deg,varpi_io_rad,varpi_eu_rad,varpi_ga_rad,kappa_io,kappa_eu,kappa_ga,x_io,y_io,x_eu,y_eu,x_ga,y_ga
2969700.0,34.37152777777778,3.1336078063796613,179.54250195480265,8.15643277314239e-07,2.55426136289547e-07,7.948932146934929e-08,6.6809480467496215e-09,4.219973124493715e-09,2.633178975608675e-09,371151553.98315316,-200811035.5705251,-297295252.2399679,-598336116.4170532,354720889.7432917,-1010270943.4639144
2970000.0,34.375,3.133427306060863,179.53216004833473,8.157255766518486e-07,2.554522289309724e-07,7.949734646642568e-08,6.681130906105052e-09,4.2200025675610484e-09,2.6331802818994774e-09,373586016.15909916,-196219806.0469557,-293579633.607365,-600162816.7809092,357798129.93638104,-1009184450.8107287
2970300.0,34.37847222222222,3.1332472438081647,179.5218432412055,8.158078816644312e-07,2.554783220137731e-07,7.950537147559569e-08,6.681314323502698e-09,4.220031300742592e-09,2.6331815998365945e-09,375963788.2792211,-191598801.51330483,-289852791.87522864,-601966570.2143472,360872043.8115819,-1008088580.9312963
2970600.0,34.38194444444444,3.133067627956599,179.51155201097714,8.1589019236846e-07,2.5550441552688785e-07,7.951339649693297e-08,6.681498271557756e-09,4.220059322850575e-09,2.6331829295134737e-09,378284504.7939746,-186948720.75796518,-286114869.32052976,-603747307.3230745,363942602.78433144,-1006983344.0239514
2970900.0,34.385416666666664,3.132888466749197,179.50128682994054,8.159725087795598e-07,2.555305094592373e-07,7.952142153051125e-08,6.681682722778026e-09,4.220086632725492e-09,2.6331842710181204e-09,380547808.7394611,-182270267.0918904,-282366008.6547379,-605504959.6020712,367009778.30142444,-1005868750.374173
2971200.0,34.388888888888886,3.132709768336344,179.49104816507838,8.160548309125042e-07,2.555566037997244e-07,7.952944657640424e-08,6.681867649568175e-09,4.220113229236139e-09,2.6331856244332133e-09,382753351.79423094,-177564148.24379992,-278606353.01817715,-607239459.4383801,370073541.841282,-1004744810.3544856
2971500.0,34.392361111111114,3.1325315407751884,179.48083647803125,8.16137158781212e-07,2.5558269853723494e-07,7.953747163468574e-08,6.68205302423402e-09,4.220139111279628e-09,2.633186989836231e-09,384900794.33482367,-172831076.2546498,-274836045.9743632,-608950740.1138593,373133864.9142199,-1003611534.4243581
2971800.0,34.395833333333336,3.1323537920290283,179.47065222506254,8.162194923987449e-07,2.5560879366063785e-07,7.954549670542951e-08,6.6822388189868e-09,4.2201642777814e-09,2.6331883672995664e-09,386989805.4900377,-168071767.3713838,-271055231.50432146,-610638735.8078979,376190719.0627172,-1002468933.1301028
2972100.0,34.39930555555556,3.132176529966733,179.46049585702522,8.16301831777304e-07,2.5563488915878577e-07,7.955352178870932e-08,6.682425005947545e-09,4.220188727695252e-09,2.6331897568906494e-09,389020063.1939166,-163286941.93998,-267264054.0008876,-612303381.6000938,379244075.8616832,-1001317017.104772
2972400.0,34.40277777777778,3.131999762362179,179.45036781932964,8.16384176928228e-07,2.5566098502051543e-07,7.956154688459891e-08,6.682611557151411e-09,4.220212460003346e-09,2.6331911586720735e-09,390991254.23744553,-158477324.297808,-263462658.2629897,-613944613.4728959,382293906.91872543,-1000155797.0680563
2972700.0,34.40625,3.1318234968936967,179.44026855191171,8.164665278619899e-07,2.5568708123464817e-07,7.956957199317197e-08,6.682798444552079e-09,4.220235473716226e-09,2.6331925727017127e-09,392903074.3189455,-153643642.66531122,-259651189.48991278,-615562368.3142066,385340183.8744164,-998985283.8261799
2973000.0,34.40972222222222,3.1316477411435315,179.4301984892021,8.165488845881953e-07,2.5571317778999024e-07,7.957759711450216e-08,6.682985640026146e-09,4.220257767872829e-09,2.6331939990328452e-09,394755228.09315795,-148786629.03703102,-255829793.27554587,-617156583.9199492,388382878.40256,-997805488.2717962
2973300.0,34.41319444444444,3.1314725025973313,179.4201580600968,8.166312471155795e-07,2.557392746753334e-07,7.958562224866305e-08,6.6831731153775704e-09,4.220279341540502e-09,2.633195437714279e-09,396547429.21901,-143907019.07198662,-251998615.60261187,-618727198.9965954,391421962.21045786,-996616421.3838824
2973600.0,34.416666666666664,3.131297788643634,179.41014768792792,8.167136154520062e-07,2.557653718794552e-07,7.959364739572816e-08,6.683360842342108e-09,4.220300193815007e-09,2.6331968887904683e-09,398279400.4060513,-139005551.98342752,-248157802.8368805,-620274153.1636568,394457407.0391751,-995418094.2276336
2973900.0,34.420138888888886,3.1311236065733823,179.40016779043563,8.167959896044645e-07,2.557914693911196e-07,7.96016725557709e-08,6.6835487925917876e-09,4.220320323820535e-09,2.633198352301638e-09,399950873.45955336,-134082970.42797372,-244307501.72136453,-621797386.9561373,397489184.6638057,-994210517.9543554
2974200.0,34.423611111111114,3.1309499635794484,179.39021877974122,8.168783695790681e-07,2.5581756719907735e-07,7.960969772886458e-08,6.683736937739413e-09,4.220339730709707e-09,2.633199828283903e-09,401561589.32426375,-129140020.39415972,-240447859.3704995,-623296841.826948,400517266.8937375,-992993703.8013564
2974500.0,34.427083333333336,3.1307768667561877,179.38030106232125,8.169607553810526e-07,2.5584366529206633e-07,7.961772291508239e-08,6.683925249343043e-09,4.220358413663596e-09,2.6332013167693854e-09,403111298.12680537,-124177451.09039827,-236579023.26430756,-624772460.1492838,403541625.57291657,-991767663.0918399
2974800.0,34.43055555555556,3.1306043230989804,179.37041503898152,8.170431470147747e-07,2.558697636588122e-07,7.96257481144974e-08,6.684113698910541e-09,4.220376371891709e-09,2.6332028177863353e-09,404599759.2167139,-119196014.8323803,-232701141.24254504,-626224185.2189618,406562232.5801117,-990532407.2347946
2975100.0,34.43402777777778,3.130432339503825,179.3605611048336,8.171255444837104e-07,2.5589586228802856e-07,7.963377332718255e-08,6.68430225790409e-09,4.220393604632015e-09,2.633204331359246e-09,406026741.20610446,-114196466.92992693,-228814361.4988348,-627651961.2567214,409579059.82917804,-989287947.7248838
2975400.0,34.4375,3.1302609227669187,179.350739649271,8.172079477904538e-07,2.559219611684177e-07,7.964179855321063e-08,6.68449089774476e-09,4.220410111150927e-09,2.6332058575089688e-09,407392022.0079595,-109179565.57331029,-224918832.57478273,-629055733.4104856,412592079.2693203,-988034296.1423359
2975700.0,34.44097222222222,3.1300900795842717,179.34095105594673,8.172903569367157e-07,2.5594806028867086e-07,7.964982379265423e-08,6.684679589817073e-09,4.220425890743322e-09,2.6332073962528258e-09,408695388.8730313,-104146071.71905963,-221014703.3540798,-630435447.7575839,415601262.8853559,-986771464.1528313
2976000.0,34.44444444444444,3.129919816551329,179.331195702752,8.173727719233229e-07,2.559741596374687e-07,7.965784904558585e-08,6.684868305473571e-09,4.220440942732522e-09,2.633208947604724e-09,409936638.42535037,-99096748.97526924,-217102123.05658868,-631791051.3069367,418606582.6979773,-985499463.5073913
2976300.0,34.447916666666664,3.1297501401626135,179.3214739617956,8.174551927502171e-07,2.5600025920348193e-07,7.966587431207775e-08,6.685057016039412e-09,4.220455266470309e-09,2.6332105115752623e-09,411115576.6963328,-94032363.48642524,-213181241.232416,-633122492.0012006,421608010.76401424,-984218306.042264
2976600.0,34.451388888888886,3.129581056811384,179.31178619938422,8.175376194164541e-07,2.560263589753713e-07,7.9673899592202e-08,6.685245692816968e-09,4.220468861336912e-09,2.633212088171842e-09,412232019.15748024,-88953683.81776789,-209252207.7559707,-634429718.7188743,424605519.17669547,-982928003.6788106
2976900.0,34.454861111111114,3.1294125727893096,179.30213277600396,8.176200519202035e-07,2.5605245894178866e-07,7.968192488603053e-08,6.685434307090426e-09,4.220481726741006e-09,2.6332136773987727e-09,413285790.7516639,-83861480.83920664,-205315172.82000762,-635712681.2763672,427599080.06590956,-981628568.4233911
2977200.0,34.458333333333336,3.12924469428616,179.29251404630253,8.177024902587479e-07,2.5607855909137687e-07,7.968995019363501e-08,6.685622830130422e-09,4.220493862119707e-09,2.633215279257374e-09,414276725.92298824,-78756527.60880505,-201370286.9296582,-636971330.4300263,430588665.59846646,-980320012.367248
2977500.0,34.46180555555556,3.1290774273895154,179.28293035907254,8.177849344284824e-07,2.561046594127705e-07,7.969797551508692e-08,6.685811233198636e-09,4.220505266938564e-09,2.6332168937460807e-09,415204668.6452252,-73639599.25585267,-197417700.8964469,-638205617.8781261,433574247.9783573,-979002347.6863905
2977800.0,34.46527777777778,3.128910778084488,179.27338205723566,8.178673844249151e-07,2.5613075989459634e-07,7.970600085045751e-08,6.6859994875524514e-09,4.220515940691547e-09,2.633218520860541e-09,416069472.4488149,-68511472.86354154,-193457565.83229515,-639415496.2628188,436555799.4470147,-977675586.6414773
2978100.0,34.46875,3.1287447522534677,179.26386947782805,8.179498402426664e-07,2.5615686052547365e-07,7.971402619981781e-08,6.686187564449569e-09,4.220525882901045e-09,2.6332201605937147e-09,416871000.446425,-63372927.351264484,-189490033.1435117,-640600919.172043,439533292.28357184,-976339741.5776985
2978400.0,34.47222222222222,3.128579355675881,179.25439295198643,8.180323018754691e-07,2.561829612940148e-07,7.972205156323859e-08,6.686375435152649e-09,4.220535093117843e-09,2.6332218129359685e-09,417609125.35706466,-58224743.356553055,-185515254.52477103,-641761841.1413964,442506698.8051223,-974994824.9246573
2978700.0,34.47569444444444,3.128414594027962,179.24495280493508,8.181147693161692e-07,2.562090621888255e-07,7.97300769407904e-08,6.686563070933966e-09,4.220543570921124e-09,2.6332234778751694e-09,418283729.5287451,-53067703.11667266,-181533381.9530787,-642898217.655966,445475991.3669781,-973640849.1962504
2979000.0,34.479166666666664,3.1282504728825478,179.23554935597397,8.181972425567254e-07,2.562351631985054e-07,7.973810233254354e-08,6.686750443080041e-09,4.2205513159184435e-09,2.6332251553967775e-09,418894704.95968384,-47902590.34989271,-177544567.6817249,-644010005.1521198,448441142.36292815,-972277826.9905473
2979300.0,34.482638888888886,3.1280869977088885,179.22618291846814,8.182797215882105e-07,2.562612643116486e-07,7.974612773856804e-08,6.686937522896298e-09,4.220558327745711e-09,2.6332268454839316e-09,419441953.3180449,-42730190.13644972,-173548964.2342266,-645097161.019259,451402124.22549593,-970905770.9896704
2979600.0,34.486111111111114,3.127924173872474,179.21685379983745,8.183622064008112e-07,2.562873655168439e-07,7.975415315893366e-08,6.687124281711701e-09,4.220564606067187e-09,2.633228548117539e-09,419925385.9602125,-37551288.799221255,-169546724.39825734,-646159643.6015295,454358909.42619705,-969524693.959672
2979900.0,34.489583333333336,3.1277620066348764,179.2075623015478,8.184446969838297e-07,2.563134668026754e-07,7.976217859370991e-08,6.687310690883419e-09,4.220570150575454e-09,2.6332302632763594e-09,420344923.94759095,-32366673.78412896,-165538001.21956635,-647197412.199494,457311470.47579604,-968134608.7504123
2980200.0,34.49305555555556,3.1276005011536085,179.19830871910293,8.185271933256841e-07,2.5633956815772283e-07,7.977020404296602e-08,6.687496721801451e-09,4.2205749609913935e-09,2.6332319909370844e-09,420700498.06192774,-27177133.540288664,-161522947.99588645,-648210427.0717647,460259779.9245627,-966735528.2954365
2980500.0,34.49652777777778,3.1274396624820096,179.1890933420378,8.186096954139094e-07,2.563656695705621e-07,7.977822950677092e-08,6.687682345893301e-09,4.220579037064175e-09,2.63323373107442e-09,420992048.8191552,-21983457.399925992,-157501718.27083132,-649198649.4365941,463203810.36252797,-965327465.6118494
2980800.0,34.5,3.127279495569133,179.17991645391234,8.186922032351592e-07,2.563917710297657e-07,7.978625498519328e-08,6.687867534628593e-09,4.220582378571223e-09,2.6332354836611643e-09,421219526.4817464,-16786435.45807573,-153474465.82778242,-650162041.4734281,466143534.41974,-963910433.8001921
2981100.0,34.50347222222222,3.1271200052596555,179.17077833230604,8.187747167752065e-07,2.564178725239031e-07,7.979428047830146e-08,6.688052259523725e-09,4.2205849853181995e-09,2.6332372486682825e-09,421382891.06958085,-11586858.452083413,-149441344.6837655,-651100566.3244164,469078924.76651865,-962484446.044315
2981400.0,34.50694444444444,3.1269611962938253,179.16167924881515,8.188572360189458e-07,2.564439740415413e-07,7.980230598616352e-08,6.688236492146514e-09,4.220586857138971e-09,2.6332390260649785e-09,421482112.369318,-6385517.640927653,-145402509.08331755,-652014188.0958844,472009954.1137106,-961049515.6112518
2981700.0,34.510416666666664,3.1268030733073804,179.15261946904786,8.189397609503941e-07,2.564700755712452e-07,7.981033150884724e-08,6.688420204120803e-09,4.2205879938955895e-09,2.6332408158187685e-09,421517169.94227284,-1183204.68438178,-141358113.49234393,-652902871.8597641,474936595.2129431,-959605655.8510926
2982000.0,34.513888888888886,3.126645640831536,179.1435992526237,8.190222915526931e-07,2.56496177101578e-07,7.981835704642008e-08,6.688603367131116e-09,4.2205883954782566e-09,2.6332426178955495e-09,421488053.130792,4019288.4779665144,-137308312.59196636,-653766583.6549842,477858820.8568779,-958152880.1968554
2982300.0,34.517361111111114,3.1264889032929553,179.13461885317173,8.19104827808111e-07,2.5652227862110176e-07,7.982638259894921e-08,6.688785952927256e-09,4.220588061805293e-09,2.6332444322596634e-09,421394761.06312734,9221169.747818818,-133253261.27236183,-654605290.4888207,480776603.8794648,-956691202.1643578
2982600.0,34.520833333333336,3.1263328650137465,179.12567851833057,8.191873696980446e-07,2.5654838011837783e-07,7.983440816650145e-08,6.688967933328927e-09,4.220586992823111e-09,2.633246258873965e-09,421237302.65680295,14421646.989374103,-129193114.62659274,-655418960.3382056,483689917.15619373,-955220635.3520869
2982900.0,34.52430555555556,3.126177530211484,179.11677848974944,8.192699172030214e-07,2.5657448158196714e-07,7.984243374914333e-08,6.68914928023033e-09,4.2205851885061785e-09,2.633248097699884e-09,421015696.62047493,19619928.150622405,-125128027.94442865,-656207562.1509959,486598733.6043478,-953741193.4410692
2983200.0,34.52777777777778,3.126022902999237,179.10791900308982,8.193524703027022e-07,2.5660058300043083e-07,7.985045934694103e-08,6.689329965604774e-09,4.220582648856983e-09,2.633249948697483e-09,420729971.45427984,24815221.38470521,-121058156.70615983,-656971065.8472022,489503026.1832548,-952252890.1947399
2983500.0,34.53125,3.125868987385621,179.09910028802844,8.194350289758831e-07,2.5662668436233055e-07,7.985848495996045e-08,6.689509961509248e-09,4.220579373905996e-09,2.633251811825521e-09,420380165.44867116,30006735.17132345,-116983656.5764029,-657709442.3201758,492402767.8945384,-950755739.4588106
2983800.0,34.53472222222222,3.125715787274861,179.09032256826094,8.195175932004989e-07,2.5665278565622904e-07,7.986651058826714e-08,6.689689240088998e-09,4.220575363711637e-09,2.633253687041503e-09,419966326.6817417,35193678.43817417,-112904683.39789894,-658422663.4377546,495297931.7823697,-949249755.1611364
2984100.0,34.53819444444444,3.125563306466881,179.08158606150695,8.196001629536249e-07,2.566788868706904e-07,7.98745362319263e-08,6.689867773582101e-09,4.220570618360225e-09,2.633255574301741e-09,419488513.0150296,40375260.682396695,-108821393.18530422,-659110702.0433704,498188490.93371695,-947734951.3115834
2984400.0,34.541666666666664,3.1254115486574046,179.07289097951582,8.196827382114806e-07,2.5670498799428073e-07,7.988256189100285e-08,6.690045534324009e-09,4.22056513796595e-09,2.6332574735614048e-09,418946792.08780783,45550692.09200912,-104733942.11897396,-659773531.9571122,501074418.4785962,-946211342.0018939
2984700.0,34.545138888888886,3.1252605174380683,179.06423752807314,8.197653189494326e-07,2.567310890155684e-07,7.98905875655613e-08,6.69022249475209e-09,4.220558922670822e-09,2.633259384774569e-09,418341241.30985516,50719183.667316034,-100642486.5387392,-660411127.9767514,503955687.59032017,-944678941.4055517
2985000.0,34.548611111111114,3.1251102162965623,179.05562590700885,8.198479051419973e-07,2.5675718992312456e-07,7.989861325566589e-08,6.690398627410161e-09,4.220551972644628e-09,2.6332613078942702e-09,417671947.8527087,55879947.342268124,-96547182.93767755,-661023465.8787239,506832271.4857477,-943137763.777646
2985300.0,34.552083333333336,3.124960648616785,179.04705631020605,8.19930496762845e-07,2.567832907055236e-07,7.990663896138048e-08,6.690573904952994e-09,4.220544288084889e-09,2.6332632428725448e-09,416939008.6393964,61032196.10575443,-92448187.95587727,-661610522.4190725,509704143.4255322,-941587823.4547356
2985600.0,34.55555555555556,3.124811817679001,179.03852892561005,8.200130937848028e-07,2.5680939135134365e-07,7.991466468276859e-08,6.690748300150815e-09,4.220535869216807e-09,2.6332651896604806e-09,416142530.3326504,66175144.12280791,-88345658.37419596,-662172275.334348,512571276.71436954,-940029134.8547115
2985900.0,34.55902777777778,3.124663726660044,179.03004393524003,8.200956961798582e-07,2.5683549184916675e-07,7.992269041989339e-08,6.690921785893789e-09,4.220526716293222e-09,2.6332671482082592e-09,415282629.3216001,71308006.85570505,-84239751.10801336,-662708703.3424687,515433644.7012457,-938461712.476659
2986200.0,34.5625,3.1245163786335084,179.02160151519993,8.201783039191633e-07,2.5686159218757957e-07,7.993071617281773e-08,6.691094335196483e-09,4.220516829594559e-09,2.633269118465198e-09,414359431.706946,76430001.18493995,-80130623.20097889,-663219786.1435394,518291220.7796842,-936885570.9007187
2986500.0,34.56597222222222,3.124369776569978,179.01320183569172,8.202609169730383e-07,2.568876923551737e-07,7.99387419416041e-08,6.691265921202322e-09,4.220506209428775e-09,2.633271100379788e-09,413373073.2846147,81540345.53005363,-76018431.81875421,-663705504.4206284,521143978.387992,-935300724.7879469
2986800.0,34.56944444444444,3.1242239233372544,179.00484506102833,8.203435353109758e-07,2.569137923405462e-07,7.99467677263146e-08,6.691436517188003e-09,4.220494856131309e-09,2.633273093899737e-09,412323699.5278945,86638259.97029927,-71903334.24275106,-664165839.8405045,523991891.0095063,-933707188.8801763
2987100.0,34.572916666666664,3.124078821700623,178.99653134964893,8.204261589016447e-07,2.5693989213229993e-07,7.995479352701104e-08,6.691606096567926e-09,4.220482770065023e-09,2.6332750989720034e-09,411211465.568055,91722966.36512344,-67785487.86386457,-664600775.0543318,526834932.1728396,-932104977.9998741
2987400.0,34.576388888888886,3.1239344743231126,178.98826085413378,8.205087877128945e-07,2.5696599171904407e-07,7.996281934375484e-08,6.6917746328985725e-09,4.2204699516201416e-09,2.633277115542834e-09,410036536.17344946,96793688.47444446,-63665050.17620254,-665010293.6983238,529673075.45212525,-930494107.0500009
2987700.0,34.579861111111114,3.123790883765796,178.98003372122162,8.2059142171176e-07,2.569920910893944e-07,7.997084517660706e-08,6.69194209988289e-09,4.220456401214209e-09,2.6332791435577953e-09,408799085.72710335,101849652.07870793,-59542178.77081069,-665394380.3943559,532506294.46726197,-928874591.013868
2988000.0,34.583333333333336,3.1236480524880843,178.97185009182627,8.206740608644658e-07,2.5701819023197396e-07,7.997887102562841e-08,6.692108471374633e-09,4.220442119292013e-09,2.63328118296181e-09,407499298.2027893,106890085.09870034,-55417031.329394504,-665753020.7505363,535334562.88415784,-927246444.9549938
2988300.0,34.58680555555556,3.1235059828480516,178.96371010105545,8.207567051364308e-07,2.570442891354132e-07,7.998689689087924e-08,6.692273721382697e-09,4.220427106325528e-09,2.6332832336991835e-09,406137367.1395917,111914217.7151009,-51289765.61803759,-666086201.3617371,538157854.414974,-925609684.0169611
2988600.0,34.59027777777778,3.123364677102778,178.95561387823034,8.208393544922732e-07,2.570703877883508e-07,7.999492277241957e-08,6.692437824075431e-09,4.2204113628138585e-09,2.6332852957136397e-09,404713495.6149627,116921282.48775236,-47160539.48091722,-666393909.8100821,540976142.8183676,-923964323.4232711
2988900.0,34.59375,3.1232241374086946,178.9475615469053,8.209220088958155e-07,2.570964861794337e-07,8.0002948670309e-08,6.6926007537849155e-09,4.2203948892831655e-09,2.633287368948344e-09,403227896.2162717,121910514.47463135,-43029510.83401705,-666676134.6653942,543789401.8997351,-922310378.4771984
2989200.0,34.59722222222222,3.1230843658219705,178.93955322489015,8.210046683100897e-07,2.5712258429731774e-07,8.001097458460683e-08,6.692762485011224e-09,4.220377686286609e-09,2.633289453345931e-09,401680791.01085234,126881151.35049847,-38896837.6588374,-666932865.4856018,546597605.5114539,-920647864.5616452
2989500.0,34.60069444444444,3.1229453642988805,178.9315890242712,8.210873326973422e-07,2.5714868213066805e-07,8.001900051537195e-08,6.692922992426662e-09,4.220359754404272e-09,2.633291548848537e-09,400072411.5145487,131832433.52520902,-34762677.996103466,-667164092.817103,549400727.5531235,-918976797.1389941
2989800.0,34.604166666666664,3.122807134696221,178.92366905143507,8.211700020190394e-07,2.5717477966815954e-07,8.002702646266292e-08,6.6930822508799784e-09,4.220341094243095e-09,2.633293655397814e-09,398402998.6587653,136763604.26166472,-30627189.93947162,-667369808.1950897,552198741.9718075,-917297191.7509611
2990100.0,34.607638888888886,3.122669678771734,178.91579340709288,8.212526762358734e-07,2.572008768984772e-07,8.003505242653791e-08,6.69324023540055e-09,4.220321706436814e-09,2.6332957729349613e-09,396672802.75602305,141673909.793387,-26490531.629234213,-667550004.143828,554991622.7622739,-915609064.0184458
2990400.0,34.611111111111114,3.1225329981845356,178.90796218630504,8.213353553077674e-07,2.5722697381031657e-07,8.004307840705476e-08,6.693396921202531e-09,4.220301591645871e-09,2.633297901400745e-09,394882083.46402663,146562599.44169247,-22352861.24602301,-667704674.1768998,557779343.967235,-913912429.6413839
2990700.0,34.614583333333336,3.1223970944955672,178.9001754785069,8.214180391938814e-07,2.5725307039238433e-07,8.00511044042709e-08,6.693552283688999e-09,4.220280750557353e-09,2.633300040735517e-09,393031109.7482464,151428925.7324512,-18214337.00451176,-667833812.7974017,560561879.677587,-912207304.3985965
2991000.0,34.61805555555556,3.1222619691680755,178.89243336753628,8.215007278526183e-07,2.5727916663339846e-07,8.005913041824345e-08,6.693706298456045e-09,4.220259183884911e-09,2.63330219087924e-09,391120159.8430191,156272144.51240858,-14075117.147117965,-667937415.4981023,563339204.0326494,-910493704.1476401
2991300.0,34.62152777777778,3.122127623568087,178.8847359316608,8.215834212416298e-07,2.5730526252208875e-07,8.006715644902911e-08,6.6938589412968506e-09,4.220236892368689e-09,2.6333043517714992e-09,389149521.211173,161091515.0650508,-9935359.937704315,-668015478.7615589,566111291.2204033,-908771644.8246547
2991600.0,34.625,3.1219940589649084,178.87708324360634,8.216661193178227e-07,2.5733135804719736e-07,8.007518249668426e-08,6.694010188205735e-09,4.220213876775235e-09,2.6333065233515254e-09,387119490.5021809,165886300.22599596,-5795223.6552799735,-668068000.0601925,568878115.4777296,-907041142.4442128
2991900.0,34.62847222222222,3.121861276531652,178.86947537058725,8.217488220373649e-07,2.573574531974791e-07,8.008320856126488e-08,6.694160015382165e-09,4.2201901378974346e-09,2.6333087055582102e-09,385030373.50884813,170655766.4978899,-1654866.5877020382,-668094977.8563204,571639651.090646,-905302213.0991654
2992200.0,34.63194444444444,3.1217292773457572,178.86191237433633,8.218315293556921e-07,2.573835479617019e-07,8.00912346428266e-08,6.6943083992347365e-09,4.220165676554415e-09,2.633310898330121e-09,382882485.1225389,175399184.16478914,2485552.9746225313,-668096411.6021498,574395872.3945451,-903554872.9604901
2992500.0,34.635416666666664,3.1215980623895483,178.85439431113656,8.219142412275143e-07,2.574096423286472e-07,8.009926074142469e-08,6.6944553163851234e-09,4.2201404935914745e-09,2.6333131016055138e-09,380676149.28694874,180115827.40601054,6625876.745034246,-668072301.7397276,577146753.7744297,-901799138.2771358
2992800.0,34.638888888888886,3.1214676325507877,178.846921231853,8.219969576068223e-07,2.574357362871104e-07,8.010728685711404e-08,6.694600743672011e-09,4.220114589879989e-09,2.633315315322352e-09,378411698.95042676,184804974.40942943,10765946.44691738,-668022649.70085,579892269.6651495,-900035025.3758686
2993100.0,34.642361111111114,3.12133798862326,178.83949318196616,8.220796784468945e-07,2.574618298259012e-07,8.011531298994917e-08,6.694744658154953e-09,4.220087966317332e-09,2.633317539418314e-09,376089476.0168564,189465907.48420662,14905603.819994936,-667947457.9069308,582632394.5516359,-898262550.6611154
2993400.0,34.645833333333336,3.1212091313073707,178.83211020160633,8.221624037003039e-07,2.5748792293384423e-07,8.012333913998425e-08,6.694887037118247e-09,4.220060623826782e-09,2.6333197738308068e-09,373709831.2950992,194097913.17292583,19044690.62662201,-667846729.7688284,585367102.9691379,-896481730.6148092
2993700.0,34.64930555555556,3.1210810612107434,178.82477232558773,8.222451333189251e-07,2.5751401559977915e-07,8.013136530727307e-08,6.69502785807474e-09,4.220032563357438e-09,2.6333220184969773e-09,371273124.44701004,198700282.3631219,23183048.658077255,-667720469.6866308,588096369.5034556,-894692581.7962302
2994000.0,34.65277777777778,3.120953778848852,178.81747958344494,8.223278672539415e-07,2.575401078125613e-07,8.013939149186907e-08,6.695167098769607e-09,4.220003785884125e-09,2.6333242733537214e-09,368779723.9340287,203272310.3981818,27320519.74085214,-667568683.0494004,590820168.7911744,-892895120.8418498
2994300.0,34.65625,3.120827284645661,178.8102319994692,8.224106054558522e-07,2.57566199561062e-07,8.014741769382531e-08,6.695304737184109e-09,4.219974292407304e-09,2.6333265383376936e-09,366230006.9623576,207813297.18759903,31456945.742937762,-667391376.2348768,593538475.5198982,-891089364.4651716
2994600.0,34.65972222222222,3.1207015789342742,178.80302959274604,8.2249334787448e-07,2.575922908341691e-07,8.015544391319448e-08,6.695440751539279e-09,4.219944083952976e-09,2.633328813385315e-09,363624359.42673147,212322547.31656298,35592168.58010889,-667188556.6091381,596251264.4284822,-889275329.456572
2994900.0,34.66319444444444,3.120576661957605,178.79587237719338,8.225760944589783e-07,2.576183816207872e-07,8.016347015002892e-08,6.695575120299615e-09,4.2199131615725905e-09,2.6333310984327814e-09,360963175.85278744,216799370.15486473,39726030.22220494,-666960232.5262226,598958510.3072653,-887453032.6831414
2995200.0,34.666666666666664,3.1204525338690647,178.788760361601,8.226588451578392e-07,2.5764447190983815e-07,8.017149640438059e-08,6.6957078221767035e-09,4.2198815263429465e-09,2.63333339341607e-09,358246859.3380434,221243079.96510026,43858372.69940768,-666706413.3277069,601660187.9983017,-885622491.0885223
2995500.0,34.670138888888886,3.1203291947332525,178.78169354967017,8.227415999189007e-07,2.5767056169026147e-07,8.01795226763011e-08,6.695838836132807e-09,4.219849179366097e-09,2.6333356982709417e-09,355475821.4914934,225652996.01015356,47989038.10851525,-666427109.3422453,604356272.3955923,-883783721.6927499
2995800.0,34.673611111111114,3.120206644526675,178.77467194005482,8.228243586893552e-07,2.576966509510147e-07,8.018754896584168e-08,6.695968141384432e-09,4.219816121769242e-09,2.6333380129329533e-09,352650482.3718283,230028442.65994042,52117868.619212255,-666122331.8850666,607046738.4453149,-881936741.5920892
2996100.0,34.677083333333336,3.120084883138463,178.7676955264026,8.229071214157567e-07,2.5772273968107393e-07,8.01955752730532e-08,6.6960957174058355e-09,4.2197823547046385e-09,2.6333403373374568e-09,349771270.4242907,234368749.49739495,56244706.48033584,-665792093.25743,609731561.1460546,-880081567.9588726
2996400.0,34.68055555555556,3.1199639103711263,178.7607642973982,8.229898880440295e-07,2.57748827869434e-07,8.020360159798617e-08,6.6962215439324966e-09,4.219747879349491e-09,2.633342671419602e-09,346838622.41617304,238673251.42368093,60369394.02613706,-665436406.7460405,612410715.5490336,-878218218.0413369
2996700.0,34.68402777777778,3.1198437259412923,178.75387823680552,8.23072658519476e-07,2.5777491550510915e-07,8.021162794069072e-08,6.696345600964553e-09,4.219712696905851e-09,2.6333450151143458e-09,343852983.37096876,242941288.76260984,64491773.68253767,-665055286.6224229,615084176.7583395,-876346709.1634594
2997000.0,34.6875,3.119724329480486,178.74703732351253,8.231554327867851e-07,2.578010025771332e-07,8.021965430121664e-08,6.696467868770198e-09,4.219676808600505e-09,2.6333473683564487e-09,340814806.50118566,247172207.3642472,68611687.97338176,-664648748.1422553,617751919.9311545,-874467058.7247934
2997300.0,34.69097222222222,3.1196057205359073,178.74024153157566,8.232382107900406e-07,2.5782708907455997e-07,8.022768067961335e-08,6.69658832788901e-09,4.219640215684884e-09,2.6333497310804766e-09,337724553.13983166,251365358.7076902,72728979.52668215,-664216807.5446612,620413920.2779832,-872579284.2003031
